hours_worked,sleep_hours,tasks_completed,breaks_taken,focus_level,productivity
7.495288823237355,4.134815849920704,2,7,0.7977756701936303,Medium
6.41530501373377,5.6120641563096765,4,1,0.7919891093484894,Medium
10.877041827582998,7.249805287965201,7,5,0.9602502023444734,Medium
5.509150125520787,7.800869318956884,3,3,0.3623490940599218,Low
3.170670164276059,5.5473261125992135,13,4,0.6524399719371523,Medium
3.4299168205283586,4.836136444436945,12,4,0.9837173720271069,Medium
9.615106317174723,9.009581420795794,5,1,0.3322352887761396,Medium
8.182180633162611,9.906413084221313,8,0,0.7602015675556169,Medium
3.0112267612279027,7.154141093816115,12,3,0.6686481167775216,Medium
2.8410680611499743,5.030075715089821,10,4,0.6691832737509655,Medium
9.0096913145912,5.633843959116214,3,1,0.7581365020160602,Medium
2.7276300636419353,4.110344059284801,4,7,0.9436935383005474,Low
10.218600592903563,9.485792839362993,14,4,0.8260655518810704,High
9.062422271564962,4.706506497340847,9,6,0.24490888273296801,Medium
2.8134878064189976,7.459098853085521,14,3,0.8821824159005691,Medium
2.848377140851919,5.644331324123236,14,3,0.3804330639405861,Medium
11.866395785011754,7.325068015094761,7,6,0.5015313317890976,Medium
5.742707957561203,7.908522330111185,1,2,0.5693862508899057,Low
5.706421470668909,8.978450822243211,14,7,0.5847248006024557,Medium
10.127995672575025,5.2385276305636195,12,6,0.5481443194042854,Medium
11.472485773838587,4.065974971950883,4,5,0.9498826353726917,Medium
11.860010638228708,4.821313780412844,4,5,0.7648152061312197,Medium
9.533781852589417,9.400111851088631,9,1,0.7049365167653652,Medium
5.762595855309158,9.243340465375091,6,3,0.23987362222635325,Low
2.8350071669866876,7.58447861302185,9,2,0.9231306642082997,Medium
9.771469159274368,7.60310116260192,12,2,0.927512153606717,High
7.58404249735805,7.990220047277533,6,4,0.8241704507440819,Medium
6.242220092469763,5.052227671740697,6,4,0.20562336305089535,Low
11.06354385094736,9.486471675549758,5,6,0.2458242008620987,Medium
3.111974823061513,6.5126231493524385,5,2,0.3801789618147918,Low
6.926251042908591,6.298831169496985,2,6,0.3050795265159254,Low
2.113536447674191,7.113506231697025,8,7,0.5190688237629836,Low
6.6866064199412625,4.281795800650331,8,6,0.9380984464702318,Medium
2.5630327568183735,4.9977002125364764,11,4,0.5776483473575986,Medium
3.1881791626807194,8.428201698558222,13,3,0.2107221011457325,Low
3.1752624677710486,4.496792007550759,1,6,0.4261965516630096,Low
8.492103021160636,7.618912656798329,8,0,0.23567592669836923,Medium
9.460448792654233,5.472094658087926,5,3,0.22903009809080174,Medium
7.833687650971596,6.335773684251859,2,2,0.42057588247644184,Low
11.621725484745419,5.732162420624199,14,2,0.4204898709431564,High
5.748705795237041,6.134036298789695,2,6,0.8297012820812832,Low
4.857120862818608,8.314275431105473,14,3,0.9798677222248895,Medium
10.685991281894603,5.78273029373905,6,4,0.49696567511199863,Medium
4.235958385194526,7.398427841781383,11,4,0.5431095030888309,Medium
11.632225394406113,6.856302413194598,13,5,0.8758315490288171,High
2.1215447468981634,7.982026992175889,9,2,0.4145112160764107,Low
11.69878826707639,9.620978435948548,1,1,0.3251054435227584,Medium
2.431599119505761,8.395432583261503,12,5,0.8824716987229204,Medium
10.911431136980712,5.28964227154454,6,4,0.2372004691520524,Medium
7.277011090862999,4.187098810367708,9,3,0.6957595521595326,Medium
11.929647961193004,5.57358426579895,8,7,0.6495942779734454,Medium
2.7379656473539886,7.570467584201529,11,4,0.47673635800135544,Low
7.538542844013207,4.308554880905502,6,3,0.4521516168778872,Medium
11.69302535619099,6.978197483207418,3,5,0.8174861809452971,Medium
7.230978441701488,7.581057093501335,8,2,0.26913968861003723,Medium
8.293986381352624,6.005463344901765,9,4,0.38942744744910834,Medium
8.957486889846171,8.62547322247493,1,6,0.7859589854704718,Medium
6.545410647677732,4.639589518802631,12,3,0.6386564669811394,Medium
8.275580800840634,4.450826690414853,9,2,0.30239056682686916,Medium
7.843143119231002,8.36913253722162,14,7,0.9057084914256481,Medium
11.01158010490989,6.972947897237191,6,7,0.5147582772508732,Medium
2.454463803414579,8.130414378566417,6,1,0.8622947002577384,Medium
4.809631895922303,6.608964031622477,12,3,0.8301704124221669,Medium
11.504114840765588,5.478412199434641,4,5,0.6995403571773824,Medium
10.902637838909163,8.914613906045197,1,1,0.5955849050360744,Medium
6.55656752785713,8.796495273813875,10,1,0.9836406723054056,Medium
8.201325978015367,8.16817882512656,8,0,0.31597205790385363,Medium
4.773811829811327,5.632870823379776,2,4,0.780124582040892,Low
3.881211597237613,7.541384001214523,12,3,0.3529525611718312,Medium
6.636984049399821,6.165843381640161,1,1,0.4706104842658787,Low
5.533522280260528,4.5494924399598045,2,0,0.4469589946985562,Low
7.836561118508721,9.503881452773456,1,5,0.9576287901909784,Medium
2.777346369649848,4.820911785513768,1,2,0.9738849422306202,Low
11.743948076661665,9.701424122924815,9,6,0.3464123553877817,Medium
11.86210744479603,6.676034637747734,13,6,0.21762812823800337,Medium
